path,breed,split,role,is_grayscale,cluster_key
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_127__aug1_red-sindhi_28.png,red-sindhi,train,augmented,False,red-sindhi_28
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_128.jpg,red-sindhi,train,canonical,False,red-sindhi_29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_129.jpg,red-sindhi,test,canonical,False,red-sindhi_30
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_13.jpg,red-sindhi,train,canonical,False,red-sindhi_31
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_130.png,red-sindhi,train,canonical,False,red-sindhi_32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_131.png,red-sindhi,train,canonical,False,red-sindhi_33
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_132.jpg,red-sindhi,train,canonical,False,red-sindhi_34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_133.png,red-sindhi,train,canonical,False,red-sindhi_35
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_134.jpg,red-sindhi,train,canonical,False,red-sindhi_36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_135.png,red-sindhi,train,canonical,False,red-sindhi_37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_136__aug1_red-sindhi_38.png,red-sindhi,train,augmented,False,red-sindhi_38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_137.jpg,red-sindhi,train,canonical,False,red-sindhi_39
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_138.png,red-sindhi,train,canonical,False,red-sindhi_40
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_139.png,red-sindhi,train,canonical,False,red-sindhi_41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_14.png,red-sindhi,val,canonical,False,red-sindhi_42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_140.jpg,red-sindhi,train,canonical,False,red-sindhi_43
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_141.png,red-sindhi,val,canonical,False,red-sindhi_44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_142.png,red-sindhi,train,canonical,False,red-sindhi_45
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_143.jpg,red-sindhi,train,canonical,False,red-sindhi_46
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_144.png,red-sindhi,train,canonical,False,red-sindhi_47
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_145.jpg,red-sindhi,val,canonical,False,red-sindhi_48
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_146.jpg,red-sindhi,train,unique,False,red-sindhi_49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_147.png,red-sindhi,val,canonical,False,red-sindhi_50
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_148.png,red-sindhi,val,canonical,False,red-sindhi_51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_149.png,red-sindhi,train,canonical,False,red-sindhi_52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_15.png,red-sindhi,train,canonical,False,red-sindhi_53
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_150.png,red-sindhi,test,canonical,False,red-sindhi_54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_151.png,red-sindhi,train,canonical,False,red-sindhi_55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_152.png,red-sindhi,val,canonical,False,red-sindhi_56
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_154.png,red-sindhi,train,canonical,False,red-sindhi_57
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_155.png,red-sindhi,train,canonical,False,red-sindhi_58
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_156.jpg,red-sindhi,train,unique,False,red-sindhi_59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_157.png,red-sindhi,train,canonical,False,red-sindhi_60
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_159.png,red-sindhi,train,canonical,False,red-sindhi_61
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_16.jpg,red-sindhi,train,canonical,False,red-sindhi_62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_160.png,red-sindhi,test,canonical,False,red-sindhi_63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_161.png,red-sindhi,train,canonical,False,red-sindhi_64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_162.png,red-sindhi,val,canonical,False,red-sindhi_65
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_163.png,red-sindhi,train,canonical,False,red-sindhi_66
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_164.jpg,red-sindhi,train,canonical,False,red-sindhi_67
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_165.png,red-sindhi,test,canonical,False,red-sindhi_68
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_167.png,red-sindhi,train,canonical,False,red-sindhi_69
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_168.jpg,red-sindhi,train,canonical,False,red-sindhi_70
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_169.png,red-sindhi,train,canonical,False,red-sindhi_71
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_17.png,red-sindhi,train,canonical,False,red-sindhi_72
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_170.jpg,red-sindhi,test,canonical,False,red-sindhi_73
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_18.jpg,red-sindhi,val,canonical,False,red-sindhi_74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_19.png,red-sindhi,train,canonical,False,red-sindhi_75
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_2.JPG,red-sindhi,train,canonical,False,red-sindhi_76
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_21.jpg,red-sindhi,train,canonical,False,red-sindhi_77
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_22.png,red-sindhi,train,canonical,False,red-sindhi_78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_23.jpg,red-sindhi,train,canonical,False,red-sindhi_79
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_24.png,red-sindhi,train,canonical,False,red-sindhi_80
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_25.png,red-sindhi,train,canonical,False,red-sindhi_81
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_26__aug1_red-sindhi_82.png,red-sindhi,train,augmented,False,red-sindhi_82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_27.jpg,red-sindhi,val,canonical,False,red-sindhi_83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_28.jpg,red-sindhi,train,canonical,False,red-sindhi_84
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_3.JPG,red-sindhi,train,canonical,False,red-sindhi_85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_30.jpg,red-sindhi,train,canonical,False,red-sindhi_86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_31__aug1_red-sindhi_31.jpg,red-sindhi,train,augmented,False,red-sindhi_31
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_32.jpg,red-sindhi,train,canonical,False,red-sindhi_87
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_33.jpg,red-sindhi,val,canonical,False,red-sindhi_88
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_34.jpg,red-sindhi,test,canonical,False,red-sindhi_89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_35.jpg,red-sindhi,train,canonical,False,red-sindhi_90
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_36__aug1_red-sindhi_91.jpg,red-sindhi,train,augmented,False,red-sindhi_91
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_37.jpg,red-sindhi,train,canonical,False,red-sindhi_92
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_39.jpg,red-sindhi,train,canonical,False,red-sindhi_93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_4.JPG,red-sindhi,train,canonical,False,red-sindhi_94
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_40.jpg,red-sindhi,train,canonical,False,red-sindhi_95
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_41.jpg,red-sindhi,train,canonical,False,red-sindhi_96
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_42.jpg,red-sindhi,train,canonical,False,red-sindhi_97
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_43.jpg,red-sindhi,train,canonical,False,red-sindhi_98
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_44.jpg,red-sindhi,train,canonical,False,red-sindhi_99
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_45.jpg,red-sindhi,train,canonical,False,red-sindhi_100
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_46.jpg,red-sindhi,test,canonical,False,red-sindhi_101
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_47.jpg,red-sindhi,train,canonical,False,red-sindhi_102
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_48.jpg,red-sindhi,train,canonical,False,red-sindhi_103
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_49.jpg,red-sindhi,train,canonical,False,red-sindhi_104
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_5.JPG,red-sindhi,train,canonical,False,red-sindhi_105
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_50.jpg,red-sindhi,train,canonical,False,red-sindhi_106
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_51.jpg,red-sindhi,train,canonical,False,red-sindhi_107
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_53.jpg,red-sindhi,train,canonical,False,red-sindhi_108
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_54.jpg,red-sindhi,val,canonical,False,red-sindhi_109
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_55.jpg,red-sindhi,test,canonical,False,red-sindhi_110
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_56.jpg,red-sindhi,test,canonical,False,red-sindhi_111
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_57.jpg,red-sindhi,test,canonical,False,red-sindhi_112
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_58.jpg,red-sindhi,train,canonical,False,red-sindhi_113
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_59.png,red-sindhi,train,canonical,False,red-sindhi_114
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_6.JPG,red-sindhi,train,canonical,False,red-sindhi_115
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_60.jpg,red-sindhi,train,canonical,False,red-sindhi_116
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_61.jpg,red-sindhi,train,canonical,False,red-sindhi_117
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_62.jpg,red-sindhi,train,canonical,False,red-sindhi_118
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_63.jpg,red-sindhi,train,canonical,False,red-sindhi_119
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_64.jpg,red-sindhi,train,canonical,False,red-sindhi_120
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_65.png,red-sindhi,train,canonical,False,red-sindhi_121
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_66.jpg,red-sindhi,train,canonical,False,red-sindhi_122
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_67.jpg,red-sindhi,train,canonical,False,red-sindhi_123
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_68.jpg,red-sindhi,train,canonical,False,red-sindhi_124
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_69.jpg,red-sindhi,train,canonical,False,red-sindhi_125
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_7.JPG,red-sindhi,train,canonical,False,red-sindhi_126
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_70.jpg,red-sindhi,train,canonical,False,red-sindhi_127
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_71.jpg,red-sindhi,train,canonical,False,red-sindhi_128
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_73.jpg,red-sindhi,train,canonical,False,red-sindhi_129
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_75__aug1_red-sindhi_130.jpg,red-sindhi,val,augmented,False,red-sindhi_130
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_76.jpg,red-sindhi,train,canonical,False,red-sindhi_131
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_77.jpg,red-sindhi,train,canonical,False,red-sindhi_132
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_78.jpg,red-sindhi,test,canonical,False,red-sindhi_133
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_8.jpg,red-sindhi,train,unique,False,red-sindhi_134
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_80.jpg,red-sindhi,train,canonical,True,red-sindhi_135
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_81.jpg,red-sindhi,train,canonical,False,red-sindhi_136
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_82.jpg,red-sindhi,train,canonical,False,red-sindhi_137
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_83.jpg,red-sindhi,train,canonical,False,red-sindhi_138
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_84.jpg,red-sindhi,val,canonical,False,red-sindhi_139
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_85.jpg,red-sindhi,train,canonical,False,red-sindhi_140
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_86.jpg,red-sindhi,train,canonical,False,red-sindhi_141
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_88.jpg,red-sindhi,train,canonical,False,red-sindhi_142
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_89.jpg,red-sindhi,train,canonical,False,red-sindhi_143
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS02__Red_Sindhi_9.png,red-sindhi,val,canonical,False,red-sindhi_144
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_90.jpg,red-sindhi,train,canonical,False,red-sindhi_145
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_91.jpg,red-sindhi,train,canonical,False,red-sindhi_146
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_92.jpg,red-sindhi,train,canonical,False,red-sindhi_147
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS02__Red_Sindhi_93.jpg,red-sindhi,test,canonical,False,red-sindhi_148
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_94.jpg,red-sindhi,train,canonical,False,red-sindhi_149
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_95.jpg,red-sindhi,train,canonical,False,red-sindhi_150
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_96.jpg,red-sindhi,train,canonical,False,red-sindhi_151
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_97.jpg,red-sindhi,train,canonical,False,red-sindhi_152
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS02__Red_Sindhi_99.jpg,red-sindhi,train,canonical,False,red-sindhi_153
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_1.JPG,red-sindhi,train,unique,False,red-sindhi_154
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_10.png,red-sindhi,train,canonical,False,red-sindhi_155
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_100.jpeg,red-sindhi,test,canonical,False,red-sindhi_156
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_101.jpg,red-sindhi,train,canonical,False,red-sindhi_157
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_102.jpg,red-sindhi,train,canonical,False,red-sindhi_158
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_103.jpg,red-sindhi,train,unique,False,red-sindhi_159
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_104.jpg,red-sindhi,train,unique,False,red-sindhi_160
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_105.jpg,red-sindhi,test,canonical,False,red-sindhi_161
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_106.jpg,red-sindhi,val,unique,False,red-sindhi_162
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_107__aug1_red-sindhi_163.jpg,red-sindhi,train,augmented,False,red-sindhi_163
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_108.jpg,red-sindhi,train,canonical,False,red-sindhi_164
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_11.png,red-sindhi,val,canonical,False,red-sindhi_165
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_110.png,red-sindhi,train,canonical,False,red-sindhi_166
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_111.jpg,red-sindhi,test,canonical,True,red-sindhi_167
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_112.jpg,red-sindhi,train,canonical,True,red-sindhi_168
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_113.jpg,red-sindhi,val,unique,False,red-sindhi_169
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_114.jpg,red-sindhi,train,canonical,True,red-sindhi_170
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_115.jpg,red-sindhi,train,canonical,False,red-sindhi_171
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_116.jpg,red-sindhi,val,unique,False,red-sindhi_172
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\test\red-sindhi\DS03__Red_Sindhi_117.jpg,red-sindhi,test,canonical,False,red-sindhi_173
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_118.png,red-sindhi,train,unique,False,red-sindhi_174
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_119.jpg,red-sindhi,val,canonical,True,red-sindhi_175
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_12.png,red-sindhi,train,canonical,False,red-sindhi_176
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_120.png,red-sindhi,train,canonical,True,red-sindhi_177
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_121.jpeg,red-sindhi,train,canonical,False,red-sindhi_178
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_122.png,red-sindhi,train,canonical,True,red-sindhi_179
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_123.jpeg,red-sindhi,train,canonical,False,red-sindhi_180
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_124__aug1_red-sindhi_181.png,red-sindhi,train,augmented,False,red-sindhi_181
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_125__aug1_red-sindhi_182.png,red-sindhi,val,augmented,False,red-sindhi_182
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_126__aug1_red-sindhi_183.png,red-sindhi,train,augmented,False,red-sindhi_183
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_127.png,red-sindhi,train,canonical,False,red-sindhi_183
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_128.jpg,red-sindhi,val,canonical,False,red-sindhi_184
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_129__aug1_red-sindhi_185.jpg,red-sindhi,train,augmented,False,red-sindhi_185
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_13.jpg,red-sindhi,train,canonical,False,red-sindhi_186
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_130.png,red-sindhi,train,canonical,False,red-sindhi_187
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_131.png,red-sindhi,train,canonical,False,red-sindhi_188
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_132.jpg,red-sindhi,train,unique,False,red-sindhi_189
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_133.png,red-sindhi,train,canonical,True,red-sindhi_190
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_134.jpg,red-sindhi,train,unique,False,red-sindhi_191
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_135.png,red-sindhi,train,canonical,False,red-sindhi_192
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_136.png,red-sindhi,train,canonical,False,red-sindhi_38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\val\red-sindhi\DS03__Red_Sindhi_137.jpg,red-sindhi,val,canonical,False,red-sindhi_193
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_138.png,red-sindhi,train,unique,False,red-sindhi_194
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_139.png,red-sindhi,train,canonical,False,red-sindhi_195
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\train\red-sindhi\DS03__Red_Sindhi_14.png,red-sindhi,train,canonical,False,red-sindhi_196
