path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_181__aug3_tharparkar_88.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_182.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0106__aug1_tharparkar_89.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_182__aug2_tharparkar_89.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_183.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0107__aug1_tharparkar_90.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_183__aug2_tharparkar_90.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_183__aug3_tharparkar_90.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_184.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0108__aug1_tharparkar_91.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_184__aug2_tharparkar_91.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_184__aug3_tharparkar_91.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_185.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0109__aug1_tharparkar_92.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_185__aug2_tharparkar_92.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_185__aug3_tharparkar_92.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_186.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0110__aug1_tharparkar_93.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_186__aug2_tharparkar_93.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_187.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0111__aug1_tharparkar_94.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_187__aug2_tharparkar_94.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_187__aug3_tharparkar_94.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_188.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0112__aug1_tharparkar_95.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_188__aug2_tharparkar_95.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_188__aug3_tharparkar_95.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_189.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0113__aug1_tharparkar_96.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_189__aug2_tharparkar_96.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_189__aug3_tharparkar_96.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_19.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0114__aug1_tharparkar_97.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_19__aug2_tharparkar_97.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_19__aug3_tharparkar_97.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_190.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0115__aug1_tharparkar_98.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_190__aug2_tharparkar_98.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_190__aug3_tharparkar_98.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_191.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0116__aug1_tharparkar_99.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_191__aug2_tharparkar_99.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_191__aug3_tharparkar_99.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_192.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0117__aug1_tharparkar_100.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_192__aug2_tharparkar_100.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_193.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_193__aug1_tharparkar_101.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0118__aug2_tharparkar_101.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_193__aug3_tharparkar_101.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_193__aug4_tharparkar_101.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_105__aug5_tharparkar_101.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_194.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0119__aug1_tharparkar_102.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_194__aug2_tharparkar_102.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_195.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0120__aug1_tharparkar_103.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_195__aug2_tharparkar_103.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_196.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_196__aug1_tharparkar_104.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0121__aug2_tharparkar_104.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_196__aug3_tharparkar_104.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_196__aug4_tharparkar_104.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_108__aug5_tharparkar_104.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_197.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0122__aug1_tharparkar_105.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_197__aug2_tharparkar_105.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_197__aug3_tharparkar_105.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_198.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_198__aug1_tharparkar_106.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0123__aug2_tharparkar_106.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_198__aug3_tharparkar_106.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_198__aug4_tharparkar_106.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_110__aug5_tharparkar_106.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_199.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_199__aug1_tharparkar_107.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0124__aug2_tharparkar_107.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_199__aug3_tharparkar_107.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_199__aug4_tharparkar_107.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_2.JPG,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0125__aug1_tharparkar_108.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_2__aug2_tharparkar_108.JPG,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_2__aug3_tharparkar_108.JPG,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_20.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0126__aug1_tharparkar_109.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_20__aug2_tharparkar_109.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_200.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_200__aug1_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0013__aug2_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0127__aug3_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_200__aug4_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_200__aug5_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_114__aug6_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_201.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0128__aug1_tharparkar_111.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_201__aug2_tharparkar_111.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_201__aug3_tharparkar_111.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_202.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0129__aug1_tharparkar_112.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_202__aug2_tharparkar_112.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_202__aug3_tharparkar_112.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_203.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0130__aug1_tharparkar_113.jpeg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_203__aug2_tharparkar_113.jpeg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_203__aug3_tharparkar_113.jpeg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_204.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0131__aug1_tharparkar_114.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_204__aug2_tharparkar_114.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_204__aug3_tharparkar_114.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_205.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0132__aug1_tharparkar_115.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_205__aug2_tharparkar_115.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_205__aug3_tharparkar_115.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_206.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0133__aug1_tharparkar_116.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_206__aug2_tharparkar_116.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_206__aug3_tharparkar_116.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_207.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0134__aug1_tharparkar_117.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_207__aug2_tharparkar_117.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_207__aug3_tharparkar_117.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_208.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_208__aug1_tharparkar_118.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0135__aug2_tharparkar_118.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_208__aug3_tharparkar_118.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_208__aug4_tharparkar_118.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_122__aug5_tharparkar_118.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_209.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0136__aug1_tharparkar_119.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_209__aug2_tharparkar_119.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_21.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0137__aug1_tharparkar_120.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_21__aug2_tharparkar_120.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_210.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0138__aug1_tharparkar_121.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_jpg.rf.f1295c966f286837c2c53af660d82762__aug2_tharparkar_121.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b0_8_jpg.rf.186802a21b6430ca5652dfc5f7c7ce09__aug3_tharparkar_121.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b1_0_jpg.rf.f0403d2bb41131e5882f8b5e82df8b36__aug4_tharparkar_121.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_210__aug5_tharparkar_121.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_211.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0139__aug1_tharparkar_122.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_211__aug2_tharparkar_122.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_211__aug3_tharparkar_122.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_212.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0140__aug1_tharparkar_123.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_212__aug2_tharparkar_123.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_212__aug3_tharparkar_123.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_213.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0141__aug1_tharparkar_124.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_213__aug2_tharparkar_124.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_213__aug3_tharparkar_124.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_214.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0142__aug1_tharparkar_125.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_214__aug2_tharparkar_125.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_215.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_210__aug1_tharparkar_126.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_215__aug2_tharparkar_126.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0143__aug3_tharparkar_126.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_215__aug4_tharparkar_126.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_215__aug5_tharparkar_126.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_125__aug6_tharparkar_126.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_216.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0144__aug1_tharparkar_127.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_jpeg.rf.1eeccb2eb5102fe9d9d52a221daf43db__aug2_tharparkar_127.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot0_b0_8_jpeg.rf.6a82901f859003faf2da6560c52f511f__aug3_tharparkar_127.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot0_b1_0_jpeg.rf.c6fb5b504ba8c340e1a7bb9523b7bc5a__aug4_tharparkar_127.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_216__aug5_tharparkar_127.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_216__aug6_tharparkar_127.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_217.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_217__aug1_tharparkar_128.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0145__aug2_tharparkar_128.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_217__aug3_tharparkar_128.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_22.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0146__aug1_tharparkar_129.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_22__aug2_tharparkar_129.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_23.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0147__aug1_tharparkar_130.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_23__aug2_tharparkar_130.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_23__aug3_tharparkar_130.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_24.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0148__aug1_tharparkar_131.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_24__aug2_tharparkar_131.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_24__aug3_tharparkar_131.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_156.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_25__aug1_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_25__aug2_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0149__aug3_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_25__aug4_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_25__aug5_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_064__aug6_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_26.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0150__aug1_tharparkar_133.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_26__aug2_tharparkar_133.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_26__aug3_tharparkar_133.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_27.jpg,tharparkar,canonical
