path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000395.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000398.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (259).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (260).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (261).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (262).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (263).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (264).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (265).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (267).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (268).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (269).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (270).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (271).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (272).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (273).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (274).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (275).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (282).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (283).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (284).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (285).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (286).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (287).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (288).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (289).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (290).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (291).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (292).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (293).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (294).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (295).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (296).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (297).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (298).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (299).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (300).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (301).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (302).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (303).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (304).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__Screenshot (305).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000001.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000003.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000004.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000006.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000007.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000011.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000012__aug1_vechur_7.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000021.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000027.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000031.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000033.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000035.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000036.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000039.JPG,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000040.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000046.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000047.jpeg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000049.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000050.jpeg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000052__aug1_vechur_20.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000060.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000063.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000064.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000067.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000068.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000081.png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000087.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000090.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000092__aug1_vechur_146.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000093.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000094.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000098.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000113.JPG,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000117.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000119.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000121.JPG,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000122.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000124.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000132.jpeg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000133.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000139.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000141.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000142__aug1_vechur_43.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000143.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000149.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000158.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000162.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000163.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000166.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000168.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000169.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000171.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000176.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000180.jpeg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000183.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000195.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000196.jpeg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000199.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000209.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000229.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000230.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000235.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000240.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000242.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000243.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000245.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000249.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000250.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000251.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000257__aug1_vechur_68.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000265.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000278.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000289.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000292.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000300.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000301.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000307.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000310.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000321__aug1_vechur_77.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000325.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000353.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000354.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000368.jpeg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000371.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000372__aug1_vechur_83.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000374__aug1_vechur_84.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000375.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000376.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000378.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000379.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000383.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000384.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000386.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000387.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000390.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000391.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000392.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000393.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000395.jpg,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000398__aug1_vechur_98.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (259).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (260).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (261).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (262).png,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (263).png,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (264).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (265).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (267).png,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (268).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (269).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (270).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (271).png,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (272).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (273).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (274).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (275).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (282).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (283).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (284).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (285).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (286).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (287).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (288).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (289).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (290).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (291).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (292).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (293).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (294).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (295).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (296).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (297).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (298).png,vechur,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (299).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (300).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (301).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (302).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (303).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (304).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__Screenshot (305).png,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0001.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0002.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0003__aug1_vechur_267.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0004__aug1_vechur_268.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0005__aug2_vechur_267.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0006__aug2_vechur_268.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0007__aug3_vechur_267.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0008__aug3_vechur_268.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0009__aug4_vechur_267.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0010__aug4_vechur_268.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0011__aug1_vechur_1.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0012__aug1_vechur_2.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0013__aug1_vechur_3.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0014__aug1_vechur_4.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0015__aug1_vechur_5.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0016__aug1_vechur_6.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0017__aug2_vechur_7.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0018__aug1_vechur_8.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0019__aug1_vechur_9.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0020__aug1_vechur_10.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0021__aug1_vechur_11.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0022__aug1_vechur_12.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0023__aug1_vechur_13.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0024.jpg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0025__aug1_vechur_15.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0026__aug1_vechur_16.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0027.jpeg,vechur,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0028__aug1_vechur_18.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0029__aug1_vechur_19.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0030__aug2_vechur_20.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0031__aug1_vechur_21.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0032__aug1_vechur_22.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0033__aug1_vechur_23.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0034__aug1_vechur_24.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0035__aug1_vechur_25.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0036__aug1_vechur_26.png,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0037__aug1_vechur_27.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0038__aug1_vechur_28.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0039__aug1_vechur_29.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0040__aug2_vechur_30.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0041__aug1_vechur_31.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0042__aug1_vechur_32.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0043__aug1_vechur_33.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0044__aug1_vechur_34.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0045__aug1_vechur_35.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0046__aug1_vechur_36.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0047__aug1_vechur_37.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0048__aug1_vechur_38.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0049__aug1_vechur_39.jpeg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0050__aug1_vechur_40.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0051__aug1_vechur_41.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0052__aug1_vechur_42.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0053__aug2_vechur_43.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0054__aug1_vechur_44.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0055__aug1_vechur_45.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0056__aug1_vechur_46.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0057__aug1_vechur_47.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0058__aug1_vechur_48.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0059__aug1_vechur_49.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0060__aug1_vechur_50.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0061__aug1_vechur_51.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0062__aug1_vechur_52.jpg,vechur,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0063__aug1_vechur_53.jpg,vechur,augmented
