hash,breed_a,path_a,breed_b,path_b,md5_match,ssim_score,tier
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0144.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_16.jpg,False,,comparison_failed
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_49.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_16.jpg,False,,comparison_failed
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_49.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0046.jpg,False,,comparison_failed
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_49.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_16.jpg,False,,comparison_failed
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_49.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_16.jpg,False,,comparison_failed
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_49.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0046.jpg,False,,comparison_failed
aeecd292198da770,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_49.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_16.jpg,False,,comparison_failed
ea5894e6619a9e2d,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0150.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0041.jpg,False,,comparison_failed
ea5894e6619a9e2d,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0150.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_14.jpg,False,,comparison_failed
ea5894e6619a9e2d,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_54.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0041.jpg,False,,comparison_failed
ea5894e6619a9e2d,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_54.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_14.jpg,False,,comparison_failed
ea5894e6619a9e2d,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_54.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0041.jpg,False,,comparison_failed
ea5894e6619a9e2d,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_54.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_14.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0161.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0108.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0161.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_75.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0161.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_75.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_64.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0108.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_64.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_75.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_64.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_75.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_64.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0108.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_64.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_75.jpg,False,,comparison_failed
bf68c092963e4fb0,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_64.png,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_75.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0170.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS04__red_dane_0078.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0170.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS06__Red_Dane_18.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0170.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS10__Red_Dane_18.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_72.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS04__red_dane_0078.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_72.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS06__Red_Dane_18.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_72.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS10__Red_Dane_18.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_72.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS04__red_dane_0078.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_72.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS06__Red_Dane_18.jpg,False,,comparison_failed
ff7a84b499c18691,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_72.png,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS10__Red_Dane_18.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0177.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0069.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0177.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_65.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0177.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_65.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_8.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0069.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_8.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_65.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_8.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_65.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_8.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0069.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_8.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_65.jpg,False,,comparison_failed
fa3c8d93e0e19685,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_8.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_65.jpg,False,,comparison_failed
b42ccbd2c94536bc,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_020.jpg,sahiwal,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS11__Sahiwal_171.jpg,False,,comparison_failed
b42ccbd2c94536bc,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_020.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS11__Vechur_075.jpg,False,,comparison_failed
b42ccbd2c94536bc,sahiwal,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\sahiwal\DS11__Sahiwal_171.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS11__Vechur_075.jpg,False,,comparison_failed
fee9c116bc684a94,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_038.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_048.jpg,False,,comparison_failed
db9ca443d3a828fc,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_039.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_028.jpg,False,,comparison_failed
d930a6ce5921b5d6,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_052.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_089.jpg,False,,comparison_failed
f3298cd2606c1f8f,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_053.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_119.jpg,False,,comparison_failed
ea889567e818d7c5,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_064.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_017.jpg,False,,comparison_failed
ea889567e818d7c5,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_064.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_092.jpg,False,,comparison_failed
ea889567e818d7c5,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_017.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_092.jpg,False,,comparison_failed
e34894f6bc8d4363,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_065.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_036.jpg,False,,comparison_failed
8f6ed090b70d6972,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_067.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_023.jpg,False,,comparison_failed
fa3c85c3e06f3898,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_068.jpg,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS11__Red_Dane_154.jpg,False,,comparison_failed
b839c7c63839c786,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_069.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_006.jpg,False,,comparison_failed
d576facd8d909049,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_081.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_011.jpg,False,,comparison_failed
b228cdbdf2c51e18,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_107.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_097.jpg,False,,comparison_failed
f94396b8e98398b4,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_112.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS11__Pulikulam_042.jpg,False,,comparison_failed
f94396b8e98398b4,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_112.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_013.jpg,False,,comparison_failed
f94396b8e98398b4,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS11__Pulikulam_042.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_013.jpg,False,,comparison_failed
d25acce4a71918ee,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_125.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_100.jpg,False,,comparison_failed
be1281ed7e12a0ed,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_131.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_015.jpg,False,,comparison_failed
be1281ed7e12a0ed,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_131.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_021.jpg,False,,comparison_failed
be1281ed7e12a0ed,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_131.jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_055.jpg,False,,comparison_failed
aeecd0130d2da6f2,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_134.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS11__Pulikulam_036.jpg,False,,comparison_failed
aa06d5f9b984c29b,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_137.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_068.jpg,False,,comparison_failed
ea5895e62b1996c5,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_140.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_031.jpg,False,,comparison_failed
bb2bc4d8c1e0d699,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_142.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_075.jpg,False,,comparison_failed
bf68c092963e6f81,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_151.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_098.jpg,False,,comparison_failed
ff6a84b499c186b1,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_160.jpg,red-dane,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\red-dane\DS11__Red_Dane_078.jpg,False,,comparison_failed
fa7e8583606c1f1a,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_167.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_50x50_1.jpg,False,,comparison_failed
fa7e8583606c1f1a,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_167.jpg,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_059.jpg,False,,comparison_failed
e19c86619e66a1de,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_185.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_002.jpg,False,,comparison_failed
eb66a7cef023814c,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__1_Hundred_Nili_Ravi_Royalty-Free_ (1).jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__download-10-_jpg.rf.dd39bb8bdd20c7365232a4754bbe0906.jpg,False,,comparison_failed
eb66a7cef023814c,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__1_Hundred_Nili_Ravi_Royalty-Free_ (1).jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__download-10-_rot0_b0_8_jpg.rf.fcb8de20474a4800b151659eafaace64.jpg,False,,comparison_failed
eb66a7cef023814c,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__1_Hundred_Nili_Ravi_Royalty-Free_ (1).jpg,surti,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__download-10-_rot0_b1_jpg.rf.517d686c274343585ebd38da4fbcadc3.jpg,False,,comparison_failed
ba2f49d21029eeea,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_27.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0098.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0055.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0098.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_27.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0098.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_27.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0055.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_27.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_27.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0055.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_27.jpg,False,,comparison_failed
be2fecd630918686,nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_92.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_27.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS02__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS03__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS04__rathi_0071.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS06__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS10__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS11__Rathi_061.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS02__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS03__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS04__rathi_0071.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS06__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS10__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS11__Rathi_061.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0018.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS02__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0018.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS03__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0018.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS04__rathi_0071.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0018.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS06__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0018.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS10__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0018.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS11__Rathi_061.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS02__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS03__00000176.jpg,False,,comparison_failed
aa389d67ea2858d5,nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000030.jpg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS04__rathi_0071.jpg,False,,comparison_failed
