path,breed,dataset_code,old_is_grayscale,new_is_grayscale,method,mean_channel_diff
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0013.jpg,nagori,DS04,False,True,channel_analysis,1.52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0023.jpg,nagori,DS04,False,True,channel_analysis,6.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0026.jpg,nagori,DS04,False,True,channel_analysis,6.35
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0030__aug2_nagori_187.jpg,nagori,DS04,False,True,channel_analysis,6.63
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0032.jpg,nagori,DS04,False,True,channel_analysis,5.72
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0037.webp,nagori,DS04,False,True,channel_analysis,7.62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0038.png,nagori,DS04,False,True,channel_analysis,5.44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0042__aug3_nagori_187.png,nagori,DS04,False,True,channel_analysis,6.37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000007__aug1_nagori_257.jpg,nagori,DS06,False,True,channel_analysis,1.6
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000011__aug1_nagori_259.jpg,nagori,DS06,False,True,channel_analysis,6.41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000052__aug1_nagori_267.jpg,nagori,DS06,False,True,channel_analysis,7.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000062__aug1_nagori_270.jpg,nagori,DS06,False,True,channel_analysis,6.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000091__aug1_nagori_275.jpg,nagori,DS06,False,True,channel_analysis,5.16
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000141__aug4_nagori_187.png,nagori,DS06,False,True,channel_analysis,5.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000003__aug1_nagori_256.jpg,nagori,DS10,False,True,channel_analysis,5.3
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000007__aug2_nagori_257.jpg,nagori,DS10,False,True,channel_analysis,1.85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000011__aug2_nagori_259.jpg,nagori,DS10,False,True,channel_analysis,7.77
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000052__aug2_nagori_267.jpg,nagori,DS10,False,True,channel_analysis,6.91
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000062__aug2_nagori_270.jpg,nagori,DS10,False,True,channel_analysis,7.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000085__aug5_nagori_187.jpg,nagori,DS10,False,True,channel_analysis,6.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000091__aug2_nagori_275.jpg,nagori,DS10,False,True,channel_analysis,5.96
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000125__aug1_nagori_281.png,nagori,DS10,False,True,channel_analysis,5.64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS10__00000141__aug6_nagori_187.png,nagori,DS10,False,True,channel_analysis,6.17
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_001__aug1_nagori_168.jpg,nagori,DS11,False,True,channel_analysis,7.55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_002.jpg,nagori,DS11,False,True,channel_analysis,3.69
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_003__aug1_nagori_170.jpg,nagori,DS11,False,True,channel_analysis,1.01
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_005__aug1_nagori_172.jpg,nagori,DS11,False,True,channel_analysis,5.45
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_013__aug1_nagori_180.jpg,nagori,DS11,False,True,channel_analysis,5.17
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_014.jpg,nagori,DS11,False,True,channel_analysis,7.53
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_016__aug1_nagori_183.jpg,nagori,DS11,False,True,channel_analysis,4.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_022.jpg,nagori,DS11,False,True,channel_analysis,4.29
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_027.jpg,nagori,DS11,False,True,channel_analysis,3.33
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_028__aug1_nagori_194.jpg,nagori,DS11,False,True,channel_analysis,3.78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_032.jpg,nagori,DS11,False,True,channel_analysis,3.51
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_036.jpg,nagori,DS11,False,True,channel_analysis,7.2
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_037.jpg,nagori,DS11,False,True,channel_analysis,6.26
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_064__aug1_nagori_229.jpg,nagori,DS11,False,True,channel_analysis,5.41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_088.jpg,nagori,DS11,False,True,channel_analysis,7.93
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_089.jpg,nagori,DS11,False,True,channel_analysis,6.79
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Black_Nili-ravi_Buffalo_at_Best_Price_ (1).jpg,nili-ravi,DS01,False,True,channel_analysis,6.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Black_Nili-ravi_Buffalo_at_Best_Price___aug1_nili-ravi_19.jpg,nili-ravi,DS01,False,True,channel_analysis,6.86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Buffalo_-_Livestock_for_sale_in_ (1).jpg,nili-ravi,DS01,False,True,channel_analysis,7.73
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Buffalo_male_mili_Ravi_complete_teeth_ (2).jpg,nili-ravi,DS01,False,True,channel_analysis,6.5
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Buffalo_male_mili_Ravi_complete_teeth___aug1_nili-ravi_30.jpg,nili-ravi,DS01,False,True,channel_analysis,5.8
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Buffalo_Nili_Ravi_at_Best_Price_in___aug1_nili-ravi_31.jpg,nili-ravi,DS01,False,True,channel_analysis,5.82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_225x225_3.jpg,nili-ravi,DS01,False,True,channel_analysis,5.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_225x225_4.jpg,nili-ravi,DS01,False,True,channel_analysis,1.9
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_225x225_6.jpg,nili-ravi,DS01,False,True,channel_analysis,3.05
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_230x219_7.jpg,nili-ravi,DS01,False,True,channel_analysis,3.39
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_267x189_3.jpg,nili-ravi,DS01,False,True,channel_analysis,6.62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_275x183_11.jpg,nili-ravi,DS01,False,True,channel_analysis,6.4
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_277x182_6.jpg,nili-ravi,DS01,False,True,channel_analysis,1.89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_280x180_7.jpg,nili-ravi,DS01,False,True,channel_analysis,7.64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_50x50_1 (5).jpg,nili-ravi,DS01,False,True,channel_analysis,7.89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_50x50_1.jpg,nili-ravi,DS01,False,True,channel_analysis,2.64
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Neeli_Ravi_Buffalo (3) (2).jpg,nili-ravi,DS01,False,True,channel_analysis,7.08
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nili-Ravi_buffalo_.jpg,nili-ravi,DS01,False,True,channel_analysis,7.9
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nili_Ravi_ABC_Salon__aug1_nili-ravi_73.jpg,nili-ravi,DS01,False,True,channel_analysis,6.35
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nili_Ravi_Buffalo_at_Best_Price_in___aug1_nili-ravi_50.jpg,nili-ravi,DS01,False,True,channel_analysis,3.85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nili_Ravi_Buffalo_Stock_Video_Footage_ (2).jpg,nili-ravi,DS01,False,True,channel_analysis,6.24
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nilli_Ravi_Buffalo_For_Sale_at_8000000___aug1_nili-ravi_46.jpg,nili-ravi,DS01,False,True,channel_analysis,5.59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__NR-21111_ABC_Salon__aug1_nili-ravi_67.jpg,nili-ravi,DS01,False,True,channel_analysis,5.26
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__spermatozoa_of_Nili-Ravi_buffalo_bulls_.png,nili-ravi,DS01,False,True,channel_analysis,0.0
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01___MP_.jpg,nili-ravi,DS01,False,True,channel_analysis,6.81
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_10.jpg,nili-ravi,DS03,False,True,channel_analysis,7.73
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_11.jpg,nili-ravi,DS03,False,True,channel_analysis,5.17
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_15.jpg,nili-ravi,DS03,False,True,channel_analysis,4.22
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_16.jpg,nili-ravi,DS03,False,True,channel_analysis,6.7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_17__aug1_nili-ravi_162.jpg,nili-ravi,DS03,False,True,channel_analysis,6.58
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_19.jpg,nili-ravi,DS03,False,True,channel_analysis,6.37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_2.png,nili-ravi,DS03,False,True,channel_analysis,3.36
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_20.jpg,nili-ravi,DS03,False,True,channel_analysis,4.69
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_24.jpg,nili-ravi,DS03,False,True,channel_analysis,5.75
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_26.jpg,nili-ravi,DS03,False,True,channel_analysis,6.83
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_3.jpg,nili-ravi,DS03,False,True,channel_analysis,6.71
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_31.jpeg,nili-ravi,DS03,False,True,channel_analysis,7.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_34.jpg,nili-ravi,DS03,False,True,channel_analysis,5.33
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_36.jpg,nili-ravi,DS03,False,True,channel_analysis,6.69
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_45.jpg,nili-ravi,DS03,False,True,channel_analysis,5.11
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_46.png,nili-ravi,DS03,False,True,channel_analysis,6.44
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_48.jpg,nili-ravi,DS03,False,True,channel_analysis,7.17
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_5.jpg,nili-ravi,DS03,False,True,channel_analysis,7.57
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_53.jpg,nili-ravi,DS03,False,True,channel_analysis,6.76
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_64.jpg,nili-ravi,DS03,False,True,channel_analysis,6.41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_65__aug1_nili-ravi_95.jpg,nili-ravi,DS03,False,True,channel_analysis,3.27
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_67.png,nili-ravi,DS03,False,True,channel_analysis,7.18
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_68__aug1_nili-ravi_178.jpg,nili-ravi,DS03,False,True,channel_analysis,5.24
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_69__aug2_nili-ravi_46.jpg,nili-ravi,DS03,False,True,channel_analysis,6.48
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_7.jpg,nili-ravi,DS03,False,True,channel_analysis,2.81
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_73__aug2_nili-ravi_31.jpg,nili-ravi,DS03,False,True,channel_analysis,5.74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_76.jpg,nili-ravi,DS03,False,True,channel_analysis,1.81
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_81.jpg,nili-ravi,DS03,False,True,channel_analysis,6.21
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_84.jpg,nili-ravi,DS03,False,True,channel_analysis,5.2
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_85.jpg,nili-ravi,DS03,False,True,channel_analysis,4.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_91.jpg,nili-ravi,DS03,False,True,channel_analysis,4.03
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0017.jpg,nili-ravi,DS04,False,True,channel_analysis,5.85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0022.png,nili-ravi,DS04,False,True,channel_analysis,4.33
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0033.jpeg,nili-ravi,DS04,False,True,channel_analysis,7.94
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0069.jpg,nili-ravi,DS04,False,True,channel_analysis,4.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0074.jpg,nili-ravi,DS04,False,True,channel_analysis,3.68
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0078.jpg,nili-ravi,DS04,False,True,channel_analysis,5.77
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0081.jpg,nili-ravi,DS04,False,True,channel_analysis,3.09
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0091.jpg,nili-ravi,DS04,False,True,channel_analysis,7.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0097.jpg,nili-ravi,DS04,False,True,channel_analysis,7.42
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_20__aug1_nili-ravi_247.jpg,nili-ravi,DS06,False,True,channel_analysis,7.55
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_45__aug1_nili-ravi_265.jpg,nili-ravi,DS06,False,True,channel_analysis,7.54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_65__aug1_nili-ravi_280.jpg,nili-ravi,DS06,False,True,channel_analysis,4.35
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_73__aug3_nili-ravi_31.jpg,nili-ravi,DS06,False,True,channel_analysis,6.41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_76__aug1_nili-ravi_288.jpg,nili-ravi,DS06,False,True,channel_analysis,3.32
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_85__aug1_nili-ravi_297.jpg,nili-ravi,DS06,False,True,channel_analysis,7.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_91__aug1_nili-ravi_301.jpg,nili-ravi,DS06,False,True,channel_analysis,7.71
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_15__aug1_nili-ravi_241.jpg,nili-ravi,DS10,False,True,channel_analysis,6.66
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_20__aug2_nili-ravi_247.jpg,nili-ravi,DS10,False,True,channel_analysis,7.19
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_2__aug1_nili-ravi_246.png,nili-ravi,DS10,False,True,channel_analysis,4.77
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_31__aug1_nili-ravi_255.jpeg,nili-ravi,DS10,False,True,channel_analysis,7.24
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_45__aug2_nili-ravi_265.jpg,nili-ravi,DS10,False,True,channel_analysis,7.95
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_65__aug2_nili-ravi_280.jpg,nili-ravi,DS10,False,True,channel_analysis,5.23
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_73__aug4_nili-ravi_31.jpg,nili-ravi,DS10,False,True,channel_analysis,6.98
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_76__aug2_nili-ravi_288.jpg,nili-ravi,DS10,False,True,channel_analysis,3.34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_7__aug1_nili-ravi_283.jpg,nili-ravi,DS10,False,True,channel_analysis,3.7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_85__aug2_nili-ravi_297.jpg,nili-ravi,DS10,False,True,channel_analysis,5.9
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_91__aug2_nili-ravi_301.jpg,nili-ravi,DS10,False,True,channel_analysis,7.85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_002.jpg,nili-ravi,DS11,False,True,channel_analysis,7.86
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_003__aug1_nili-ravi_156.jpg,nili-ravi,DS11,False,True,channel_analysis,5.62
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_007__aug1_nili-ravi_160.jpg,nili-ravi,DS11,False,True,channel_analysis,4.61
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_008__aug1_nili-ravi_161.jpg,nili-ravi,DS11,False,True,channel_analysis,7.11
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_009.jpg,nili-ravi,DS11,False,True,channel_analysis,6.49
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_011__aug1_nili-ravi_164.jpg,nili-ravi,DS11,False,True,channel_analysis,7.33
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_012.jpg,nili-ravi,DS11,False,True,channel_analysis,3.38
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_013__aug1_nili-ravi_166.jpg,nili-ravi,DS11,False,True,channel_analysis,5.48
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_016__aug1_nili-ravi_169.jpg,nili-ravi,DS11,False,True,channel_analysis,5.85
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_018__aug1_nili-ravi_171.jpg,nili-ravi,DS11,False,True,channel_analysis,7.59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_021.jpg,nili-ravi,DS11,False,True,channel_analysis,6.89
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_023.jpg,nili-ravi,DS11,False,True,channel_analysis,7.25
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_026__aug2_nili-ravi_178.jpg,nili-ravi,DS11,False,True,channel_analysis,6.7
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_028__aug1_nili-ravi_179.jpg,nili-ravi,DS11,False,True,channel_analysis,7.37
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_038__aug1_nili-ravi_189.jpg,nili-ravi,DS11,False,True,channel_analysis,5.98
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_039__aug1_nili-ravi_190.jpg,nili-ravi,DS11,False,True,channel_analysis,6.46
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_041.jpg,nili-ravi,DS11,False,True,channel_analysis,7.34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_042__aug1_nili-ravi_193.jpg,nili-ravi,DS11,False,True,channel_analysis,6.92
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_046__aug1_nili-ravi_197.jpg,nili-ravi,DS11,False,True,channel_analysis,6.54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_058__aug1_nili-ravi_207.jpg,nili-ravi,DS11,False,True,channel_analysis,7.02
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_059__aug2_nili-ravi_95.jpg,nili-ravi,DS11,False,True,channel_analysis,3.16
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_061.jpg,nili-ravi,DS11,False,True,channel_analysis,7.14
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_062__aug3_nili-ravi_178.jpg,nili-ravi,DS11,False,True,channel_analysis,5.34
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_063__aug3_nili-ravi_46.jpg,nili-ravi,DS11,False,True,channel_analysis,6.82
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_064.jpg,nili-ravi,DS11,False,True,channel_analysis,2.8
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_068__aug5_nili-ravi_31.jpg,nili-ravi,DS11,False,True,channel_analysis,6.08
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_071__aug1_nili-ravi_216.jpg,nili-ravi,DS11,False,True,channel_analysis,2.54
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_077__aug1_nili-ravi_222.jpg,nili-ravi,DS11,False,True,channel_analysis,6.45
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_080__aug1_nili-ravi_225.jpg,nili-ravi,DS11,False,True,channel_analysis,6.87
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_081__aug1_nili-ravi_226.jpg,nili-ravi,DS11,False,True,channel_analysis,4.76
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_087__aug1_nili-ravi_232.jpg,nili-ravi,DS11,False,True,channel_analysis,5.06
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_089.jpg,nili-ravi,DS11,False,True,channel_analysis,2.78
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_118.png,tharparkar,DS02,False,True,channel_analysis,5.61
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_144.jpg,tharparkar,DS02,False,True,channel_analysis,7.92
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_147.jpeg,tharparkar,DS02,False,True,channel_analysis,7.52
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_153.jpg,tharparkar,DS02,False,True,channel_analysis,5.47
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_165.png,tharparkar,DS02,False,True,channel_analysis,5.15
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_174.png,tharparkar,DS02,False,True,channel_analysis,5.41
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_175.png,tharparkar,DS02,False,True,channel_analysis,5.59
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_176.png,tharparkar,DS02,False,True,channel_analysis,6.74
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_177.jpg,tharparkar,DS02,False,True,channel_analysis,6.56
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_182.jpg,tharparkar,DS02,False,True,channel_analysis,7.91
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_19.png,tharparkar,DS02,False,True,channel_analysis,5.4
