path,breed,dataset_code,source_type,role,width,height,format,mode,is_grayscale,aspect_ratio,resolution_category,file_size_bytes,status,grayscale_detection_method
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-1-_rot30_b0_8_jpeg.rf.9d83be886ac01485addba7e90dc7a674.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,43009,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-1-_rot30_b1_0_jpeg.rf.c2b032761603990df6551f63e059555b__aug1_tharparkar_454.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,131626,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-2-_jpeg.rf.37c79d097488aa669d21c7c62ed1ccf3.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,43562,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-2-_rot0_b1_0_jpeg.rf.09210d1e5f77259ce324f16c82f1c6fb__aug1_tharparkar_455.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,105267,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-2-_rot15_b0_8_jpeg.rf.51e11fb4c459abd24455bede3fc2695d.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,32190,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-2-_rot15_b1_0_jpeg.rf.9c7566c64d9f0d1d8ec1e5fa2a0b76b5__aug1_tharparkar_456.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,87174,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-2-_rot30_b0_8_jpeg.rf.cc46434979658e9709f8c99726fab2a2.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,31215,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-2-_rot30_b1_0_jpeg.rf.96846cb9b7cd901037319c0637981a0e__aug1_tharparkar_457.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,79863,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_jpeg.rf.1eeccb2eb5102fe9d9d52a221daf43db__aug2_tharparkar_127.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,112230,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot0_b0_8_jpeg.rf.6a82901f859003faf2da6560c52f511f__aug3_tharparkar_127.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,114070,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot0_b1_0_jpeg.rf.c6fb5b504ba8c340e1a7bb9523b7bc5a__aug4_tharparkar_127.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,117822,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot15_b0_8_jpeg.rf.f672cc746945445978fb484ce63112b0.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,False,1.0,large,40488,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot30_b0_8_jpeg.rf.21e9fe1e60f772ac4ca79781d4d1d21c.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,38383,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images-3-_rot30_b1_0_jpeg.rf.286dc48f8836511dcb80ee09b49977f8__aug1_tharparkar_459.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,98574,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_jpeg.rf.dc91b2ae004f5219765f85ee6f5a62bc.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,55341,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_rot0_b0_8_jpeg.rf.a91d46f9d6c24a4436bf9728547f9ad7__aug1_tharparkar_460.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,128389,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_rot0_b1_0_jpeg.rf.16caa33cab72aeb01dcbdca97a026255__aug2_tharparkar_460.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,131363,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_rot15_b0_8_jpeg.rf.60e3b609da0886d3ecc9b20c1fdec9db.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,37086,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_rot15_b1_0_jpeg.rf.001261c84987202bf2051abc479c5e5d__aug1_tharparkar_461.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,103408,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_rot30_b0_8_jpeg.rf.4a786300bc5241def1f478270ac56d5d.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,35295,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__images_rot30_b1_0_jpeg.rf.8b4f0d419c7ec5df448bd039499ba74c__aug1_tharparkar_462.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,91158,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__punganur-cattle-cattle-farmers-gangatiri-footage-225309772_iconl_webp.rf.38dc4f15cddbb0021a2c13876213c504.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,False,1.0,large,45390,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__sddefault_jpg.rf.21252abf22e423fcc105f02f35c782ad.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,56086,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__sddefault_rot0_b1_0_jpg.rf.9c841960bbc5615eda33ec55f3bcb049__aug1_tharparkar_464.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,154575,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__sddefault_rot15_b0_8_jpg.rf.8de7c42a65745f690e6224e7855006bd.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,True,1.0,large,38147,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__sddefault_rot30_b0_8_jpg.rf.612f7a945d959fb68c205b4754032dd3.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,33936,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__sddefault_rot30_b1_0_jpg.rf.8bd658e9708edf7972fedb66976925bb__aug1_tharparkar_466.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,94035,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Speciality-Of-Tharparkar-Gay-Kisan-India_jpg.rf.2d048a29c918c4ed7a51117c7d5995c7.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,77375,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Speciality-Of-Tharparkar-Gay-Kisan-India_rot0_b1_0_jpg.rf.6e42b42e5215673105e825c099372d85__aug1_tharparkar_467.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,174954,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Speciality-Of-Tharparkar-Gay-Kisan-India_rot15_b0_8_jpg.rf.165649535e3f3548c06cc89ecfb747e4.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,False,1.0,large,51791,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Speciality-Of-Tharparkar-Gay-Kisan-India_rot30_b0_8_jpg.rf.3d821841895c82e2336ea77add4c9662.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,44240,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Speciality-Of-Tharparkar-Gay-Kisan-India_rot30_b1_0_jpg.rf.9db1c7fc75cda0955b9bed77854256c5__aug1_tharparkar_469.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,120453,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_jpg.rf.f1295c966f286837c2c53af660d82762__aug2_tharparkar_121.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,148943,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b0_8_jpg.rf.186802a21b6430ca5652dfc5f7c7ce09__aug3_tharparkar_121.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,151602,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b1_0_jpg.rf.f0403d2bb41131e5882f8b5e82df8b36__aug4_tharparkar_121.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,142405,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot15_b0_8_jpg.rf.797bb0f0b2c70b728d7361b3ae274dc5.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,True,1.0,large,51335,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot30_b0_8_jpg.rf.d59e07fc66ad17a99230baf32842631d.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,46351,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot30_b1_0_jpg.rf.7f5ef3545cf50034a6fb2ba67fd909a7__aug1_tharparkar_471.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,118799,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_jpg.rf.65f347d2da84d10c96439af17d1d13b3.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,67160,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_rot0_b0_8_jpg.rf.514332d60e84fbadba2be2cacfe75d0c__aug1_tharparkar_472.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,137715,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_rot0_b1_0_jpg.rf.7efa940efdefade3f9ae3649a1e5cf8b__aug2_tharparkar_472.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,158879,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_rot15_b0_8_jpg.rf.6720502185d2c27ed59368c9f8ff4532.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,49776,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_rot15_b1_0_jpg.rf.6dd5adad100dc4f69def546e74a4e097__aug1_tharparkar_473.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,136609,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_rot30_b0_8_jpg.rf.6e3516bfaacd72f9de4694546163ec22.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,44344,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-breed-cow_rot30_b1_0_jpg.rf.2fd3e7c60cd2215b4b3ff0c749f4e622__aug1_tharparkar_474.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,123966,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Bull_jpg.rf.f81f5c845c809c8deeb62cf5ae9dc594.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,57640,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Bull_rot0_b1_0_jpg.rf.3ff5d465cb00fa98babdf5c28cc60980__aug1_tharparkar_475.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,141764,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Bull_rot15_b0_8_jpg.rf.b703643989d60ab05ce4031ae447d993.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,44114,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Bull_rot15_b1_0_jpg.rf.947fa65cb2b21f254da43b8a65eeacb2__aug1_tharparkar_476.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,125475,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Bull_rot30_b0_8_jpg.rf.148e01447c469ce657a8b85c4cdea61f.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,39736,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Bull_rot30_b1_0_jpg.rf.95e720878ee816c994ad8c74535ff799__aug1_tharparkar_477.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,120087,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Cattle-Kisan-India-1_jpg.rf.a3c5b3a87a22ee46776eadc8106d8f4d.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,54218,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Cattle-Kisan-India-1_rot0_b0_8_jpg.rf.3d927719cfb404807d1514a82958351d__aug1_tharparkar_478.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,118000,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Cattle-Kisan-India-1_rot0_b1_0_jpg.rf.270ed957b0840dfa474378af77307fce__aug2_tharparkar_478.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,138679,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Cattle-Kisan-India-1_rot15_b0_8_jpg.rf.5cfec71a4d5c5eaa87f88d7602822b46.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,True,1.0,large,37809,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Cattle-Kisan-India-1_rot30_b0_8_jpg.rf.e132c31e6f7a5d5d8c1718f39fe99c64.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,33270,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Cattle-Kisan-India-1_rot30_b1_0_jpg.rf.9a8decf69362cc4d6eea7b4440a58196__aug1_tharparkar_480.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,91890,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Benefits-Kisan-India_jpg.rf.188d6291dc301c2762f622d828a2e1c6.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,64333,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Benefits-Kisan-India_rot0_b1_0_jpg.rf.0166d61d91976bbaf17f15de984ede5f__aug1_tharparkar_481.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,138221,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Benefits-Kisan-India_rot15_b0_8_jpg.rf.4f41eb8f4f98c091daff4d544c33a9da.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,44853,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Benefits-Kisan-India_rot15_b1_0_jpg.rf.54f18f38f253700406533dd9b2753acf__aug1_tharparkar_482.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,126277,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Benefits-Kisan-India_rot30_b0_8_jpg.rf.38b0473da4551f30e74724655e1a44a9.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,39229,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Benefits-Kisan-India_rot30_b1_0_jpg.rf.a15d25ec65175aaa5dd260e8b8f768c1__aug1_tharparkar_483.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,102608,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Khasiyat-Kisan-India_jpg.rf.3a6f7dacf2b000eb61e348356413a4a9.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,72936,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Khasiyat-Kisan-India_rot0_b1_0_jpg.rf.13fee81819191c01d2211b5535016bc0__aug1_tharparkar_484.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,161796,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Khasiyat-Kisan-India_rot15_b0_8_jpg.rf.825dbef793c7d9c04520257397294a11.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,48154,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Khasiyat-Kisan-India_rot15_b1_0_jpg.rf.30d5faed92537b7a6934c52f4c591b28__aug1_tharparkar_485.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,137908,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Khasiyat-Kisan-India_rot30_b0_8_jpg.rf.ea82ac85d081bfcf6440fc2d878ea632.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,41065,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Khasiyat-Kisan-India_rot30_b1_0_jpg.rf.962dcfb459e4781a7494e511238ad415__aug1_tharparkar_486.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,114494,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Speciality-Kisan-India_jpg.rf.fe2e40d77426f76fc88e840abb7cb423.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,60391,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Speciality-Kisan-India_rot0_b0_8_jpg.rf.16de6a0b7ae7f178c069e24d2adeff33__aug1_tharparkar_487.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,123554,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Speciality-Kisan-India_rot0_b1_0_jpg.rf.aac06784a3ded96599d9fcb9b6ca53cc__aug2_tharparkar_487.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,142766,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Speciality-Kisan-India_rot15_b0_8_jpg.rf.0186e0d48829255ca532c4cf1e4f0769.jpg,tharparkar,DS05,original,unique,640,640,JPEG,RGB,False,1.0,large,43413,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Speciality-Kisan-India_rot30_b0_8_jpg.rf.7482a693b4861f5f96049b8c71c1027e.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,38258,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Tharparkar-Gay-Ki-Speciality-Kisan-India_rot30_b1_0_jpg.rf.4bd06357b6171f829b89b433260f531b__aug1_tharparkar_489.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,97794,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar_jpg.rf.24730fafd802ccf7dacb2f15c5f0a61d__aug3_tharparkar_1.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,173844,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar_rot0_b1_0_jpg.rf.72c02fd566f0b7debe3363d7cd312bba.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,85914,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar_rot15_b0_8_jpg.rf.557c8de6d68d8ec2881c8d2f32a45893.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,57617,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar_rot15_b1_0_jpg.rf.142037bcd922da9d11bb0ed836bb7fe1__aug1_tharparkar_490.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,157167,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar_rot30_b0_8_jpg.rf.968e72be179731d2d00d131f7f213914.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,49233,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar_rot30_b1_0_jpg.rf.8807c811986e84faf7958e9f03588902__aug1_tharparkar_491.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,135555,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_jpg.rf.3cb7b2d1abeff27dda3820ba4cdcbaf8.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,False,1.0,large,53537,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_rot0_b0_8_jpg.rf.07739f3499d1d56c64ef5c3dcd05cabb__aug1_tharparkar_492.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,108135,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_rot0_b1_0_jpg.rf.c9d089f50ee769af44391d3fd11b8901__aug2_tharparkar_492.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,118848,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_rot15_b0_8_jpg.rf.aece9d2d1dba4db492095e3ed0a2f8a0.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,40694,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_rot15_b1_0_jpg.rf.50b5d839116a4526b3e80af1af0e0a44__aug1_tharparkar_493.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,113581,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_rot30_b0_8_jpg.rf.a4ff22f70254e9f67a8090383b008dd4.jpg,tharparkar,DS05,original,canonical,640,640,JPEG,RGB,True,1.0,large,36359,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparker-1_rot30_b1_0_jpg.rf.3f01395b06c7c15e493d8fc48fe5d981__aug1_tharparkar_494.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,True,1.0,large,101882,ok,channel_analysis
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__Untitled_jpeg.rf.79ef7eabecdc796bd6be92e49870b5d0__aug5_tharparkar_161.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,59943,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__White-Tharparkar-Cow_jpg.rf.94b1eaf158915edc56aa4a289ce09c7e__aug5_tharparkar_28.jpg,tharparkar,DS05,synthetic_augmented,augmented,640,640,JPEG,RGB,False,1.0,large,57100,ok,not_grayscale
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_100__aug2_tharparkar_3.jpg,tharparkar,DS06,synthetic_augmented,augmented,750,500,JPEG,RGB,False,1.5,large,134873,ok,not_grayscale
