breed,path_a,path_b,distance
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_60.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_60.png,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_60.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_60.png,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_60.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_175.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_64.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_179.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_66.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_181.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_68.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_183.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_72.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_188.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_73.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_189.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_75.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_191.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_77.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0206.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_77.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_77.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_77.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_77.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_8.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0209.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_8.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_8.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_8.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_8.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_8.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_196.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_85.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_202.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_86.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_203.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_87.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_204.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_89.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_206.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_90.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_208.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_92.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_210.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_97.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_215.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_98.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0229.png,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_98.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_98.png,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_98.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_98.png,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0086.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_073.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0138.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0187.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0138.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0138.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0142.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_129.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0143.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_174.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0181.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_168.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0187.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_jpg.rf.f1295c966f286837c2c53af660d82762.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0187.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b0_8_jpg.rf.186802a21b6430ca5652dfc5f7c7ce09.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0187.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b1_0_jpg.rf.f0403d2bb41131e5882f8b5e82df8b36.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0187.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_210.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0188.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_175.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS04__tharparkar_0206.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_193.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_jpg.rf.f1295c966f286837c2c53af660d82762.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_jpg.rf.f1295c966f286837c2c53af660d82762.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b0_8_jpg.rf.186802a21b6430ca5652dfc5f7c7ce09.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b0_8_jpg.rf.186802a21b6430ca5652dfc5f7c7ce09.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b1_0_jpg.rf.f0403d2bb41131e5882f8b5e82df8b36.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS05__tharparkar-1_rot0_b1_0_jpg.rf.f0403d2bb41131e5882f8b5e82df8b36.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_215.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_174.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_54.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_168.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_6.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_210.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_60.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_175.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS06__Tharparkar_77.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_193.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_164.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_073.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_210.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_6.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_214.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_129.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_215.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_174.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_54.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_168.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_60.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_175.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS10__Tharparkar_77.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_193.jpg,8
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_125.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_174.jpg,6
tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_130.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS11__Tharparkar_174.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__expert_systemcattlebuffaloImages_.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_54.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_259x194_7.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_019.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_275x183_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0075.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_275x183_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_45.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_275x183_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_45.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_300x168_3.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0126.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_300x168_3.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_91.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__image_300x168_3.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_91.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__Top_10_Buffalo_Breeds_in_India_.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0126.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__Top_10_Buffalo_Breeds_in_India_.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_91.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS01__Top_10_Buffalo_Breeds_in_India_.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_91.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_10.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_002.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_101.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_004.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_105.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_008.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_106.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_009.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_107.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0020.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_107.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_107.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_107.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_107.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_107.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_010.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_108.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0021.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_108.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_108.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_108.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_108.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_108.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_011.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_109.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_012.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_110.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_014.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_111.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_015.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_112.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_016.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_115.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_019.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_118.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_022.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0034.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_12.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_12.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_024.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_120.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_94.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_123.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_028.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_13.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_030.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_2.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0047.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_2.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_2.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_2.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_037.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_20.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_038.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_21.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_039.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_24.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_042.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_26.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_044.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_28.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_046.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_29.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_047.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_35.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_054.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_37.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0066.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_37.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_37.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_37.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_37.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_37.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_056.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_38.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_057.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_40.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_060.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_41.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_061.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_42.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0072.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_42.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_42.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_42.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_42.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_46.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0076.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_46.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_46.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_46.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_066.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_47.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_067.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_5.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0080.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_5.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_5.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_5.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_5.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_50.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_071.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_54.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0085.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_54.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_54.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_54.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_54.jpg,8
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_58.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_079.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_61.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_083.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_63.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_085.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_65.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_087.jpg,6
toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_66.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_088.jpg,8
