breed,dataset_code,dataset_full_name,original_filename,master_filename,master_path
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_62.jpg,DS10__Nili_Ravi_62.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_62.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_63.jpg,DS10__Nili_Ravi_63.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_63.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_64.jpg,DS10__Nili_Ravi_64.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_64.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_65.jpg,DS10__Nili_Ravi_65.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_65.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_66.jpg,DS10__Nili_Ravi_66.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_66.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_67.png,DS10__Nili_Ravi_67.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_67.png
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_68.jpg,DS10__Nili_Ravi_68.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_68.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_69.jpg,DS10__Nili_Ravi_69.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_69.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_7.jpg,DS10__Nili_Ravi_7.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_7.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_70.jpg,DS10__Nili_Ravi_70.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_70.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_71.png,DS10__Nili_Ravi_71.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_71.png
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_72.jpg,DS10__Nili_Ravi_72.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_72.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_73.jpg,DS10__Nili_Ravi_73.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_73.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_74.jpg,DS10__Nili_Ravi_74.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_74.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_75.jpg,DS10__Nili_Ravi_75.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_75.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_76.jpg,DS10__Nili_Ravi_76.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_76.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_77.jpg,DS10__Nili_Ravi_77.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_77.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_78.jpg,DS10__Nili_Ravi_78.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_78.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_79.jpg,DS10__Nili_Ravi_79.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_79.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_8.jpg,DS10__Nili_Ravi_8.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_8.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_80.jpg,DS10__Nili_Ravi_80.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_80.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_81.jpg,DS10__Nili_Ravi_81.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_81.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_82.jpg,DS10__Nili_Ravi_82.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_82.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_83.jpg,DS10__Nili_Ravi_83.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_83.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_84.jpg,DS10__Nili_Ravi_84.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_84.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_85.jpg,DS10__Nili_Ravi_85.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_85.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_86.jpeg,DS10__Nili_Ravi_86.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_86.jpeg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_87.jpg,DS10__Nili_Ravi_87.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_87.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_89.jpg,DS10__Nili_Ravi_89.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_89.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_9.jpg,DS10__Nili_Ravi_9.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_9.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_90.jpg,DS10__Nili_Ravi_90.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_90.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_91.jpg,DS10__Nili_Ravi_91.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_91.jpg
nili-ravi,DS10,Indian-Bovine-breeds,Nili_Ravi_92.jpg,DS10__Nili_Ravi_92.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_92.jpg
nimari,DS10,Indian-Bovine-breeds,00000002.jpg,DS10__00000002.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000002.jpg
nimari,DS10,Indian-Bovine-breeds,00000003.JPG,DS10__00000003.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000003.JPG
nimari,DS10,Indian-Bovine-breeds,00000008.jpg,DS10__00000008.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000008.jpg
nimari,DS10,Indian-Bovine-breeds,00000009.jpg,DS10__00000009.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000009.jpg
nimari,DS10,Indian-Bovine-breeds,00000010.jpg,DS10__00000010.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000010.jpg
nimari,DS10,Indian-Bovine-breeds,00000017.jpg,DS10__00000017.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000017.jpg
nimari,DS10,Indian-Bovine-breeds,00000018.jpg,DS10__00000018.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000018.jpg
nimari,DS10,Indian-Bovine-breeds,00000030.jpg,DS10__00000030.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000030.jpg
nimari,DS10,Indian-Bovine-breeds,00000032.jpg,DS10__00000032.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000032.jpg
nimari,DS10,Indian-Bovine-breeds,00000034.jpg,DS10__00000034.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000034.jpg
nimari,DS10,Indian-Bovine-breeds,00000038.jpg,DS10__00000038.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000038.jpg
nimari,DS10,Indian-Bovine-breeds,00000040.jpg,DS10__00000040.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000040.jpg
nimari,DS10,Indian-Bovine-breeds,00000051.jpg,DS10__00000051.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000051.jpg
nimari,DS10,Indian-Bovine-breeds,00000092.jpg,DS10__00000092.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000092.jpg
nimari,DS10,Indian-Bovine-breeds,00000096.jpg,DS10__00000096.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000096.jpg
nimari,DS10,Indian-Bovine-breeds,00000106.jpg,DS10__00000106.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000106.jpg
nimari,DS10,Indian-Bovine-breeds,00000117.jpg,DS10__00000117.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000117.jpg
nimari,DS10,Indian-Bovine-breeds,00000123.jpeg,DS10__00000123.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000123.jpeg
nimari,DS10,Indian-Bovine-breeds,00000131.jpg,DS10__00000131.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000131.jpg
nimari,DS10,Indian-Bovine-breeds,00000161.jpg,DS10__00000161.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000161.jpg
nimari,DS10,Indian-Bovine-breeds,00000164.jpg,DS10__00000164.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000164.jpg
nimari,DS10,Indian-Bovine-breeds,00000247.jpg,DS10__00000247.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000247.jpg
nimari,DS10,Indian-Bovine-breeds,00000256.jpg,DS10__00000256.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000256.jpg
nimari,DS10,Indian-Bovine-breeds,00000273.jpg,DS10__00000273.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000273.jpg
nimari,DS10,Indian-Bovine-breeds,00000326.jpg,DS10__00000326.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000326.jpg
nimari,DS10,Indian-Bovine-breeds,00000361.jpg,DS10__00000361.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000361.jpg
nimari,DS10,Indian-Bovine-breeds,00000369.jpg,DS10__00000369.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000369.jpg
nimari,DS10,Indian-Bovine-breeds,00000374.JPG,DS10__00000374.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000374.JPG
nimari,DS10,Indian-Bovine-breeds,00000375.jpg,DS10__00000375.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000375.jpg
nimari,DS10,Indian-Bovine-breeds,00000377.jpg,DS10__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000377.jpg
nimari,DS10,Indian-Bovine-breeds,00000378.jpg,DS10__00000378.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000378.jpg
nimari,DS10,Indian-Bovine-breeds,00000379.jpg,DS10__00000379.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000379.jpg
nimari,DS10,Indian-Bovine-breeds,00000380.jpg,DS10__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000380.jpg
nimari,DS10,Indian-Bovine-breeds,00000381.JPG,DS10__00000381.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000381.JPG
nimari,DS10,Indian-Bovine-breeds,00000382.jpg,DS10__00000382.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000382.jpg
nimari,DS10,Indian-Bovine-breeds,00000383.jpg,DS10__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000383.jpg
nimari,DS10,Indian-Bovine-breeds,00000384.jpg,DS10__00000384.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000384.jpg
nimari,DS10,Indian-Bovine-breeds,00000385.jpg,DS10__00000385.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000385.jpg
nimari,DS10,Indian-Bovine-breeds,00000386.jpg,DS10__00000386.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000386.jpg
nimari,DS10,Indian-Bovine-breeds,00000387.jpg,DS10__00000387.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000387.jpg
nimari,DS10,Indian-Bovine-breeds,00000388.JPG,DS10__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000388.JPG
nimari,DS10,Indian-Bovine-breeds,00000389.jpg,DS10__00000389.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000389.jpg
nimari,DS10,Indian-Bovine-breeds,00000390.jpg,DS10__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000390.jpg
nimari,DS10,Indian-Bovine-breeds,00000391.jpg,DS10__00000391.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000391.jpg
nimari,DS10,Indian-Bovine-breeds,00000392.JPG,DS10__00000392.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000392.JPG
nimari,DS10,Indian-Bovine-breeds,00000393.jpg,DS10__00000393.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000393.jpg
nimari,DS10,Indian-Bovine-breeds,00000394.jpg,DS10__00000394.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000394.jpg
nimari,DS10,Indian-Bovine-breeds,00000395.jpg,DS10__00000395.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000395.jpg
nimari,DS10,Indian-Bovine-breeds,00000396.jpg,DS10__00000396.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000396.jpg
nimari,DS10,Indian-Bovine-breeds,00000397.JPG,DS10__00000397.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000397.JPG
nimari,DS10,Indian-Bovine-breeds,00000398.png,DS10__00000398.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000398.png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1019).png,DS10__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1019).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1020).png,DS10__Screenshot (1020).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1020).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1021).png,DS10__Screenshot (1021).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1021).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1022).png,DS10__Screenshot (1022).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1022).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1023).png,DS10__Screenshot (1023).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1023).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1024).png,DS10__Screenshot (1024).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1024).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1025).png,DS10__Screenshot (1025).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1025).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1026).png,DS10__Screenshot (1026).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1026).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1027).png,DS10__Screenshot (1027).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1027).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1028).png,DS10__Screenshot (1028).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1028).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1029).png,DS10__Screenshot (1029).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1029).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1030).png,DS10__Screenshot (1030).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1030).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1031).png,DS10__Screenshot (1031).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1031).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1032).png,DS10__Screenshot (1032).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1032).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1033).png,DS10__Screenshot (1033).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1033).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1034).png,DS10__Screenshot (1034).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1034).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1035).png,DS10__Screenshot (1035).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1035).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1036).png,DS10__Screenshot (1036).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1036).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1037).png,DS10__Screenshot (1037).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1037).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1038).png,DS10__Screenshot (1038).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1038).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1039).png,DS10__Screenshot (1039).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1039).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1040).png,DS10__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1041).png,DS10__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1041).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1042).png,DS10__Screenshot (1042).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1042).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1043).png,DS10__Screenshot (1043).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1043).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1044).png,DS10__Screenshot (1044).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1044).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1045).png,DS10__Screenshot (1045).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1045).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1046).png,DS10__Screenshot (1046).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1046).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1047).png,DS10__Screenshot (1047).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1047).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1048).png,DS10__Screenshot (1048).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1048).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1049).png,DS10__Screenshot (1049).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1049).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1050).png,DS10__Screenshot (1050).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1050).png
nimari,DS10,Indian-Bovine-breeds,Screenshot (1051).png,DS10__Screenshot (1051).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1051).png
ongole,DS10,Indian-Bovine-breeds,Ongole_1.JPG,DS10__Ongole_1.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_1.JPG
ongole,DS10,Indian-Bovine-breeds,Ongole_10.jpg,DS10__Ongole_10.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_10.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_100.png,DS10__Ongole_100.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_100.png
ongole,DS10,Indian-Bovine-breeds,Ongole_101.jpg,DS10__Ongole_101.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_101.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_102.png,DS10__Ongole_102.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_102.png
ongole,DS10,Indian-Bovine-breeds,Ongole_103.png,DS10__Ongole_103.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_103.png
ongole,DS10,Indian-Bovine-breeds,Ongole_104.png,DS10__Ongole_104.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_104.png
ongole,DS10,Indian-Bovine-breeds,Ongole_105.jpg,DS10__Ongole_105.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_105.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_106.jpg,DS10__Ongole_106.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_106.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_107.png,DS10__Ongole_107.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_107.png
ongole,DS10,Indian-Bovine-breeds,Ongole_108.png,DS10__Ongole_108.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_108.png
ongole,DS10,Indian-Bovine-breeds,Ongole_109.png,DS10__Ongole_109.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_109.png
ongole,DS10,Indian-Bovine-breeds,Ongole_11.jpg,DS10__Ongole_11.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_11.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_110.jpg,DS10__Ongole_110.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_110.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_111.png,DS10__Ongole_111.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_111.png
ongole,DS10,Indian-Bovine-breeds,Ongole_112.png,DS10__Ongole_112.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_112.png
ongole,DS10,Indian-Bovine-breeds,Ongole_113.png,DS10__Ongole_113.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_113.png
ongole,DS10,Indian-Bovine-breeds,Ongole_114.png,DS10__Ongole_114.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_114.png
ongole,DS10,Indian-Bovine-breeds,Ongole_115.png,DS10__Ongole_115.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_115.png
ongole,DS10,Indian-Bovine-breeds,Ongole_116.png,DS10__Ongole_116.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_116.png
ongole,DS10,Indian-Bovine-breeds,Ongole_117.png,DS10__Ongole_117.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_117.png
ongole,DS10,Indian-Bovine-breeds,Ongole_118.png,DS10__Ongole_118.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_118.png
ongole,DS10,Indian-Bovine-breeds,Ongole_119.png,DS10__Ongole_119.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_119.png
ongole,DS10,Indian-Bovine-breeds,Ongole_12.jpg,DS10__Ongole_12.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_12.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_120.jpg,DS10__Ongole_120.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_120.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_121.png,DS10__Ongole_121.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_121.png
ongole,DS10,Indian-Bovine-breeds,Ongole_122.png,DS10__Ongole_122.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_122.png
ongole,DS10,Indian-Bovine-breeds,Ongole_123.jpg,DS10__Ongole_123.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_123.jpg
ongole,DS10,Indian-Bovine-breeds,Ongole_124.png,DS10__Ongole_124.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ongole\DS10__Ongole_124.png
