hash,path,breed
e194d6e724380f75,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_78.jpeg,mehsana
e194d6e724380f75,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0188.jpeg,nagpuri
e194d6e724380f75,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_9.jpeg,nagpuri
e194d6e724380f75,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_9.jpeg,nagpuri
e194d6e724380f75,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pandharpuri\DS01__Top_10_Buffalo_Breeds_in_India_ (1).jpg,pandharpuri
a97e86e1e00e5e17,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0088.jpg,mehsana
a97e86e1e00e5e17,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS06__Mehsana_80.jpg,mehsana
a97e86e1e00e5e17,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_80.jpg,mehsana
a97e86e1e00e5e17,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0070.jpg,surti
a97e86e1e00e5e17,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_65.jpg,surti
a97e86e1e00e5e17,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_65.jpg,surti
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0094.jpg,mehsana
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_86.jpg,mehsana
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0023.jpg,murrah
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_111.jpg,murrah
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0042.jpg,nagpuri
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_129.jpg,nagpuri
88f5a3a84c393775,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_129.jpg,nagpuri
b883d4e5814e6b9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0100.jpeg,mehsana
b883d4e5814e6b9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_91.jpeg,mehsana
b883d4e5814e6b9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0016.jpeg,murrah
b883d4e5814e6b9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_103.jpeg,murrah
b883d4e5814e6b9e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_103.jpeg,murrah
b14ccc369eba9354,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0101.jpg,mehsana
b14ccc369eba9354,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS06__Mehsana_92.jpg,mehsana
b14ccc369eba9354,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_92.jpg,mehsana
b14ccc369eba9354,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0053.jpg,surti
b14ccc369eba9354,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_5.jpg,surti
eaeee45d17109d21,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS04__mehsana_0103.jpg,mehsana
eaeee45d17109d21,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS10__Mehsana_94.jpg,mehsana
eaeee45d17109d21,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0160.jpg,murrah
eaeee45d17109d21,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_78.jpg,murrah
eaeee45d17109d21,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_78.jpg,murrah
a990d36feac4e4c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_021.jpg,mehsana
a990d36feac4e4c2,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_157.jpg,murrah
eb6e85d1e0849d96,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_050.jpg,mehsana
eb6e85d1e0849d96,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_008.jpg,surti
b473cb44b43e6ae0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_051.jpg,mehsana
b473cb44b43e6ae0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_079.jpg,murrah
b473cb44b43e6ae0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_039.jpg,surti
a549d0a4bdbfc2c4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_059.jpg,mehsana
a549d0a4bdbfc2c4,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_029.jpg,surti
aec8c0377d486aba,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_064.jpg,mehsana
aec8c0377d486aba,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_056.jpg,murrah
aec8c0377d486aba,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_048.jpg,surti
a100d8f6f7d093ce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_065.jpg,mehsana
a100d8f6f7d093ce,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_090.jpg,murrah
88e6b71d5d754382,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_067.jpg,mehsana
88e6b71d5d754382,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_005.jpg,surti
af69c39494951d3a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_071.jpg,mehsana
af69c39494951d3a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS11__Toda_043.jpg,toda
e1949e6329185fc7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_075.jpg,mehsana
e1949e6329185fc7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_178.jpg,nagpuri
a97e8681e8161ff1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_078.jpg,mehsana
a97e8681e8161ff1,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_060.jpg,surti
bd6082bfbac0c1dc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_083.jpg,mehsana
bd6082bfbac0c1dc,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_025.jpg,murrah
88e5f7085cf723a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_084.jpg,mehsana
88e5f7085cf723a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_013.jpg,murrah
88e5f7085cf723a8,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_032.jpg,nagpuri
a883d15c035eef33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_090.jpg,mehsana
a883d15c035eef33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_006.jpg,murrah
a883d15c035eef33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_181.jpg,nagpuri
a883d15c035eef33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0096.jpg,nagpuri
a883d15c035eef33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_181.jpg,nagpuri
a883d15c035eef33,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_086.jpg,nagpuri
b14cccb2fbcd1146,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_091.jpg,mehsana
b14cccb2fbcd1146,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS11__Surti_043.jpg,surti
eae694111f82e86f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_093.jpg,mehsana
eae694111f82e86f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_150.jpg,murrah
b93286cd793286cb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\mehsana\DS11__Mehsana_095.jpg,mehsana
b93286cd793286cb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_120.jpg,nagpuri
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\motu\DS02__image_225x225_41.jpeg,motu
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000374.jpg,vechur
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000374.jpg,vechur
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0096.jpg,vechur
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000374.jpg,vechur
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000374.jpg,vechur
a72fecc1c1c6d614,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS11__Vechur_086.jpg,vechur
feb6dacac13088c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\motu\DS02__image_290x174_37.jpg,motu
feb6dacac13088c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000068.jpg,vechur
feb6dacac13088c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0035.jpg,vechur
feb6dacac13088c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000068.jpg,vechur
feb6dacac13088c9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000068.jpg,vechur
ea0ac2f4bfc38067,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__131_Murrah_Buffalo_for_Dairy_Farming_ (1).jpg,murrah
ea0ac2f4bfc38067,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__131_Murrah_Buffalo_for_Dairy_Farming_ (1).jpg,surti
ea9e956120d1f0bb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Black_Murrah_Buffalo_Supplier_In_Andhra_.jpg,murrah
ea9e956120d1f0bb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_250x176_37.jpg,surti
fa1e85e1e82c9b98,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Buy_Indian_Murrah_Buffalo_at_Wholesale_.jpg,murrah
fa1e85e1e82c9b98,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Buy_Indian_Murrah_Buffalo_at_Wholesale_.jpg,surti
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Buy_Murrah_Buffalo_at_Wholesale_Price_.jpg,murrah
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_58.jpg,murrah
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0139.jpg,murrah
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_58.jpg,murrah
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_58.jpg,murrah
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_129.jpg,murrah
ac09b2f6b61b5968,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Buy_Murrah_Buffalo_at_Wholesale_Price_.jpg,surti
eb958ee1c0e036cd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Cows_Cattles_Ox_Buffalo_Sheep_Goat_.jpg,murrah
eb958ee1c0e036cd,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Cows_Cattles_Ox_Buffalo_Sheep_Goat_ (1).jpg,surti
b883d4e5814c6b9f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Female_Black_Original_Murrah_Buffalo_.jpg,murrah
b883d4e5814c6b9f,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Black_Nili_Ravi_Buffaloes_15_Ltr_at_ (2).jpg,nili-ravi
faaf8792a0f07431,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__High_Milking_Pure_Breed_Murrah_Buffalo_.jpg,murrah
faaf8792a0f07431,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__High_Milking_Pure_Breed_Murrah_Buffalo_.jpg,surti
f9cd8f62a4317078,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Highest_Milk_Producing_Buffalo_Breed_ (1).jpg,murrah
f9cd8f62a4317078,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__image_299x168_10.jpg,nili-ravi
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_10.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_125.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_32.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0038.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0113.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_125.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_32.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_125.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_32.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_028.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS11__Murrah_103.jpg,murrah
ebad9450d074ba2b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Pure_Murrah_Buffalo_Supplier_Trader_In_.jpg,surti
bc9a9c646f333039,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_18.jpg,murrah
bc9a9c646f333039,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Original_Murrah_Buffalo_Supplier_.jpg,surti
c843a53c7adb0753,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_19.jpg,murrah
c843a53c7adb0753,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_225x225_1 (2).jpg,surti
ba30d19487c7cccb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_20.jpg,murrah
ba30d19487c7cccb,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Buffalo_for_Dairy_Farming_.jpg,surti
eb9ed4e0c74ba034,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_21.jpg,murrah
eb9ed4e0c74ba034,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Indian_Black_Murrah_Buffalo_Price_.jpg,murrah
eb9ed4e0c74ba034,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Indian_Black_Murrah_Buffalo_Price_.jpg,surti
fdba80c4c342af35,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_4.jpg,murrah
fdba80c4c342af35,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Indian_Murrah_Buffalo_Premium_Breed_for_.jpg,surti
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_225x225_6.jpg,murrah
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Jet_Black_Murrah_Buffalo_-_Premium_.jpg,murrah
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS03__Murrah_75.jpg,murrah
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0157.jpg,murrah
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_75.jpg,murrah
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_75.jpg,murrah
a6e8c9b4a525555e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Jet_Black_Murrah_Buffalo_-_Premium_.jpg,surti
aafe80cadf026aca,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__image_226x223_26.jpg,murrah
aafe80cadf026aca,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Breed_Buffalo_Supplier_Trader_.jpg,murrah
aafe80cadf026aca,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Surti_buffalo_-_Animstokcom.jpg,surti
aafe80cadf026aca,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__images-6-_jpg.rf.5fe5f1f7ea1e99876c0f74ce8fa80074.jpg,surti
aafe80cadf026aca,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__images-6-_rot0_b0_8_jpg.rf.33152d82d4be77d8a168086dc90b293e.jpg,surti
aafe80cadf026aca,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__images-6-_rot0_b1_jpg.rf.e4af3f71d929c78ffef9f8be330ffe0a.jpg,surti
94956b4a2e6b3e94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Indian_Black_Murrah_Buffalo_Superior_.jpg,murrah
94956b4a2e6b3e94,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Indian_Black_Murrah_Buffalo_Superior_.jpg,surti
fb86d5782a190e87,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Kissan_Dairy_Farm.jpg,murrah
fb86d5782a190e87,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Kissan_Dairy_Farm.jpg,surti
be85e8f8042eb54b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Manjeet_Singh_Fauji_Dairy_form_Haryana_.jpg,murrah
be85e8f8042eb54b,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Manjeet_Singh_Fauji_Dairy_form_Haryana_.jpg,surti
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__murrah-buffalo-1_-_Farmer_Junction.jpg,murrah
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0165.jpg,murrah
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_82.jpg,murrah
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_82.jpg,murrah
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__download-4-_jpg.rf.a4c0313f802924bdd6089e59942df2fc.jpg,surti
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__download-4-_rot0_b0_8_jpg.rf.8d6b45ff87ace57ec04b72f84f6cdfce.jpg,surti
bec181a6b5ddc862,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS05__download-4-_rot0_b1_jpg.rf.c677a6e4d9e18bfac3e4997292c8f189.jpg,surti
eb8fc4682f93e0b0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo (1).jpg,murrah
eb8fc4682f93e0b0,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Nadiyan_Dairy_Farm_Karnal.jpg,surti
bb4898bbe845c45e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_ (3).jpg,murrah
bb4898bbe845c45e,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Buffalo_.jpg,surti
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_-_Wikiwand.jpg,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0011.jpg,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS04__murrah_0099.jpg,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-27-_jpg.rf.16408aaa01a293ee5cf86a782c4f54f6.jpg,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-27-_rot0_b0_8_jpg.rf.f90e364220ccef0cfd3664863aeca742.jpg,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-27-_rot0_b1_0_jpg.rf.056b623f3592a75dabd041b1c2047987.jpg,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS06__Murrah_2.JPG,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_1.JPG,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS10__Murrah_2.JPG,murrah
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0179.jpg,nagpuri
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_81.jpg,nagpuri
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_81.jpg,nagpuri
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0060.jpg,toda
bf8fc038e413c633,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_31.jpg,toda
bc4bc294b58c7333,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_.jpg,murrah
bc4bc294b58c7333,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Buffalo_A_Profitable_Investment_.jpg,surti
ea29814e77b4b551,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Calf_at_12000_Murrah_.jpg,murrah
ea29814e77b4b551,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS04__surti_0038.jpeg,surti
ea29814e77b4b551,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS06__Surti_36.jpeg,surti
ea29814e77b4b551,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS10__Surti_36.jpeg,surti
c493d6b47c5a1a71,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_buffalo_ID_-_1092_Buffalo_.jpg,murrah
c493d6b47c5a1a71,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_buffalo_ID_-_1092_Buffalo_.jpg,surti
bf3ae902995aa1c5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Images_Browse_117_.jpg,murrah
bf3ae902995aa1c5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-34-_jpg.rf.e41c5d2006c236a01907535c467677b2.jpg,murrah
bf3ae902995aa1c5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-34-_rot0_b0_8_jpg.rf.8188a39c0dd6a3acb65c356eea7edd2a.jpg,murrah
bf3ae902995aa1c5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS05__Murrah-34-_rot0_b1_0_jpg.rf.65ad31da551aa7e67300c73336f23d36.jpg,murrah
bf3ae902995aa1c5,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS01__Nili_Ravi_Buffalo_Images_Browse_13_.jpg,nili-ravi
d3bc8443ed9c1e62,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Supplier_.jpg,murrah
d3bc8443ed9c1e62,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Buffalo_Supplier_.jpg,surti
a7c6829395cd89a7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Murrah_Buffalo_Wholesalers_in_Bangalore_.jpg,murrah
a7c6829395cd89a7,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Buffalo_Wholesalers_in_Bangalore_.jpg,surti
b2ab9bb4951890f9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Ndri_Semen_Murrah_Buffalo_at_Rs_95000_.jpg,murrah
b2ab9bb4951890f9,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__image_259x194_30.jpg,surti
eab685853e1e22e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Premium_Black_Murrah_Buffalo_-_High_.jpg,murrah
eab685853e1e22e3,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Murrah_Buffalo_Calf_For_Dairy_Use_.jpg,surti
be83c1b4c2799d0d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Premium_Black_Murrah_Buffalo_at_Best_.jpg,murrah
be83c1b4c2799d0d,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\surti\DS01__Black_Murrah_Buffalo_at_18000000_INR_.jpg,surti
ba9d90b2f8dc0a6a,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\murrah\DS01__Pure_Black_Murrah_Buffalo_Supplier_In_.jpg,murrah
